ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 242:   0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 243:   0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1
 Node 244:   0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 245:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 246:   0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 247:   0 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 248:   0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 249:   0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 250:   0 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 251:   0 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 252:   0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 1 0 1 1
 Node 253:   0 0 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 1 1
 Node 254:   0 1 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 1 1
 Node 255:   0 2 0 0 0 2 0 0 1 1 1 0 1 0 1 0 1 0 0 0

(Maximum) Crossing Paths: 2
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 5.250000
ID size(without ID modification)3
total_slots: 1088
avg_slots: 0.531250
efficiency: 0.265625
unused_total_slots: 3008
unused_avg_slots: 1.468750
inefficiency: 0.734375

src_greedy total_increased_slots: 137

src_greedy src_greedy total_slots: 1225
src_greedy avg_slots: 0.598145
src_greedy increased_avg_slots: 0.066895
src_greedy efficiency: 0.299072
src_greedy increased_efficiency: 0.033447
src_greedy unused_total_slots: 2871
src_greedy unused_avg_slots: 1.401855
src_greedy decreased_unused_avg_slots: 0.066895
src_greedy inefficiency: 0.700928
src_greedy decreased_inefficiency: 0.033447

src_polling total_increased_slots: 137

src_polling total_slots: 1225
src_polling avg_slots: 0.598145
src_polling increased_avg_slots: 0.066895
src_polling efficiency: 0.299072
src_polling increased_efficiency: 0.033447
src_polling unused_total_slots: 2871
src_polling unused_avg_slots: 1.401855
src_polling decreased_unused_avg_slots: 0.066895
src_polling inefficiency: 0.700928
